1620704403.0915308 2021-05-10 20:40:03 1,150
1620704702.9338295 2021-05-10 20:45:02 1,150
1620705002.8695881 2021-05-10 20:50:02 1,066
1620705302.7865942 2021-05-10 20:55:02 1,066
1620705603.7051127 2021-05-10 21:00:03 1,066
1620705903.4602828 2021-05-10 21:05:03 1,066
1620706203.2587135 2021-05-10 21:10:03 1,027
1620706503.1082392 2021-05-10 21:15:03 1,027
1620706802.9259424 2021-05-10 21:20:02 1,027
1620707102.7173836 2021-05-10 21:25:02 1,027
1620707403.641195 2021-05-10 21:30:03 962
1620707703.412495 2021-05-10 21:35:03 962
1620708003.4053693 2021-05-10 21:40:03 976
1620708303.1612694 2021-05-10 21:45:03 976
1620708602.9942958 2021-05-10 21:50:02 976
1620708902.7706523 2021-05-10 21:55:02 983
1620709203.6305232 2021-05-10 22:00:03 983
1620709503.0139592 2021-05-10 22:05:03 983
1620709802.3126 2021-05-10 22:10:02 982
1620710103.1433477 2021-05-10 22:15:03 982
1620710403.0468855 2021-05-10 22:20:03 869
1620710702.8070111 2021-05-10 22:25:02 869
1620711003.6023414 2021-05-10 22:30:03 869
1620711303.3570888 2021-05-10 22:35:03 869
1620711603.145446 2021-05-10 22:40:03 869
1620711902.9627428 2021-05-10 22:45:02 869
1620712202.95334 2021-05-10 22:50:02 869
1620712502.7273695 2021-05-10 22:55:02 869
1620712804.610847 2021-05-10 23:00:04 824
1620713103.5040946 2021-05-10 23:05:03 824
1620713403.58083 2021-05-10 23:10:03 1,274
1620713703.4643176 2021-05-10 23:15:03 1,274
1620714003.3752677 2021-05-10 23:20:03 1,274
1620714303.1687746 2021-05-10 23:25:03 1,274
1620714602.94006 2021-05-10 23:30:02 744
1620714902.7961552 2021-05-10 23:35:02 744
1620715204.0172832 2021-05-10 23:40:04 744
1620715502.7801294 2021-05-10 23:45:02 744
1620715803.585913 2021-05-10 23:50:03 792
1620716103.3736217 2021-05-10 23:55:03 792
1620716403.2902923 2021-05-11 00:00:03 792
1620716703.05912 2021-05-11 00:05:03 792
1620717002.919636 2021-05-11 00:10:02 913
1620717302.7670913 2021-05-11 00:15:02 913
1620717603.6103396 2021-05-11 00:20:03 1,324
1620717903.4950883 2021-05-11 00:25:03 1,324
1620718203.3682177 2021-05-11 00:30:03 1,324
1620718503.1468022 2021-05-11 00:35:03 1,324
1620718803.0203457 2021-05-11 00:40:03 982
1620719102.8433764 2021-05-11 00:45:02 982
1620719403.9325895 2021-05-11 00:50:03 982
1620719702.7523694 2021-05-11 00:55:02 982
1620720003.5948894 2021-05-11 01:00:03 989
1620720303.3789563 2021-05-11 01:05:03 989
1620720603.163551 2021-05-11 01:10:03 1,658
1620720902.9894981 2021-05-11 01:15:02 1,658
1620721202.9706295 2021-05-11 01:20:02 1,653
1620721502.746485 2021-05-11 01:25:02 1,653
1620721803.5448456 2021-05-11 01:30:03 1,653
1620722103.3127527 2021-05-11 01:35:03 1,653
1620722403.1085167 2021-05-11 01:40:03 1,651
1620722702.9486303 2021-05-11 01:45:02 1,651
1620723002.7668574 2021-05-11 01:50:02 1,671
1620723303.542453 2021-05-11 01:55:03 1,671
1620723604.6006815 2021-05-11 02:00:04 1,671
1620723903.3950481 2021-05-11 02:05:03 1,671
1620724203.297473 2021-05-11 02:10:03 1,623
1620724503.1300268 2021-05-11 02:15:03 1,623
1620724803.0312824 2021-05-11 02:20:03 1,154
1620725102.8505855 2021-05-11 02:25:02 1,154
1620725403.6714275 2021-05-11 02:30:03 1,154
1620725703.4997818 2021-05-11 02:35:03 1,154
1620726003.2712853 2021-05-11 02:40:03 1,154
1620726303.071002 2021-05-11 02:45:03 1,154
1620726602.8849752 2021-05-11 02:50:02 1,155
1620726902.7295227 2021-05-11 02:55:02 1,155
1620727203.5743177 2021-05-11 03:00:03 1,155
1620727503.323999 2021-05-11 03:05:03 1,155
1620727803.1050975 2021-05-11 03:10:03 1,406
1620728102.887497 2021-05-11 03:15:02 1,406
1620728403.4677172 2021-05-11 03:20:03 1,459
1620728703.258583 2021-05-11 03:25:03 1,459
1620729003.0221102 2021-05-11 03:30:03 1,459
1620729302.782597 2021-05-11 03:35:02 1,459
1620729603.6373246 2021-05-11 03:40:03 1,459
1620729903.7420075 2021-05-11 03:45:03 1,459
1620730203.9553895 2021-05-11 03:50:03 1,299
1620730502.720222 2021-05-11 03:55:02 1,299
1620730803.5542114 2021-05-11 04:00:03 1,299
1620731103.3050036 2021-05-11 04:05:03 1,299
1620731403.0627916 2021-05-11 04:10:03 1,299
1620731702.9834127 2021-05-11 04:15:02 1,301
1620732002.850548 2021-05-11 04:20:02 1,301
1620732302.6991105 2021-05-11 04:25:02 1,301
1620732603.573532 2021-05-11 04:30:03 553
1620732903.406333 2021-05-11 04:35:03 553
1620733203.2601445 2021-05-11 04:40:03 562
1620733503.1783645 2021-05-11 04:45:03 562
1620733803.0035043 2021-05-11 04:50:03 573
1620734103.4496038 2021-05-11 04:55:03 573
1620734403.21216 2021-05-11 05:00:03 573
1620734702.9652019 2021-05-11 05:05:02 573
1620735002.7069252 2021-05-11 05:10:02 441
1620735303.5347426 2021-05-11 05:15:03 441
1620735603.320491 2021-05-11 05:20:03 335
1620735903.102991 2021-05-11 05:25:03 335
1620736202.8660917 2021-05-11 05:30:02 335
1620736503.6722095 2021-05-11 05:35:03 335
1620736803.4456232 2021-05-11 05:40:03 349
1620737103.1891322 2021-05-11 05:45:03 349
1620737402.954881 2021-05-11 05:50:02 279
1620737702.7348347 2021-05-11 05:55:02 279
1620738003.6770198 2021-05-11 06:00:03 279
1620738303.494312 2021-05-11 06:05:03 279
1620738603.3538423 2021-05-11 06:10:03 278
1620738903.1906507 2021-05-11 06:15:03 278
1620739203.0301692 2021-05-11 06:20:03 211
1620739502.9488976 2021-05-11 06:25:02 211
1620739802.8126776 2021-05-11 06:30:02 211
1620740103.6320682 2021-05-11 06:35:03 211
1620740403.4721248 2021-05-11 06:40:03 211
1620740703.2763405 2021-05-11 06:45:03 284
1620741003.1272295 2021-05-11 06:50:03 284
1620741302.9220808 2021-05-11 06:55:02 284
1620741602.764279 2021-05-11 07:00:02 284
1620741903.6739795 2021-05-11 07:05:03 284
1620742203.524635 2021-05-11 07:10:03 288
1620742503.5316393 2021-05-11 07:15:03 288
1620742804.2617986 2021-05-11 07:20:04 288
1620743103.0303478 2021-05-11 07:25:03 1,183
1620743402.8162348 2021-05-11 07:30:02 1,183
1620743703.5880504 2021-05-11 07:35:03 1,183
1620744003.5775626 2021-05-11 07:40:03 326
1620744304.9943912 2021-05-11 07:45:04 326
1620744602.795679 2021-05-11 07:50:02 315
1620744903.5772214 2021-05-11 07:55:03 315
1620745203.4859807 2021-05-11 08:00:03 315
1620745503.2459393 2021-05-11 08:05:03 315
1620745803.0158627 2021-05-11 08:10:03 338
1620746102.9176648 2021-05-11 08:15:02 338
1620746402.8120334 2021-05-11 08:20:02 346
1620746703.5711634 2021-05-11 08:25:03 346
1620747003.4435244 2021-05-11 08:30:03 346
1620747303.2758272 2021-05-11 08:35:03 346
1620747603.063754 2021-05-11 08:40:03 346
1620747902.7964277 2021-05-11 08:45:02 346
1620748203.6763728 2021-05-11 08:50:03 346
1620748503.477157 2021-05-11 08:55:03 346
1620748803.2988203 2021-05-11 09:00:03 1,359
1620749103.587017 2021-05-11 09:05:03 1,359
1620749403.3320487 2021-05-11 09:10:03 1,359
1620749703.09364 2021-05-11 09:15:03 452
1620750003.0080082 2021-05-11 09:20:03 452
1620750302.7329612 2021-05-11 09:25:02 538
1620750603.539866 2021-05-11 09:30:03 538
1620750903.358303 2021-05-11 09:35:03 538
1620751203.6288664 2021-05-11 09:40:03 538
1620751503.4876585 2021-05-11 09:45:03 538
1620751803.2312334 2021-05-11 09:50:03 538
1620752103.1998239 2021-05-11 09:55:03 810
1620752403.0533574 2021-05-11 10:00:03 810
1620752702.8533425 2021-05-11 10:05:02 810
1620753003.7154367 2021-05-11 10:10:03 810
1620753303.7268152 2021-05-11 10:15:03 2,070
1620753603.6006713 2021-05-11 10:20:03 2,070
1620753903.4862747 2021-05-11 10:25:03 2,070
1620754203.2676616 2021-05-11 10:30:03 2,070
1620754503.108509 2021-05-11 10:35:03 777
1620754802.8794708 2021-05-11 10:40:02 777
1620755103.6577694 2021-05-11 10:45:03 777
1620755403.4532661 2021-05-11 10:50:03 777
1620755703.4194028 2021-05-11 10:55:03 562
1620756003.241126 2021-05-11 11:00:03 562
1620756302.988105 2021-05-11 11:05:02 563
1620756602.8786368 2021-05-11 11:10:02 563
1620756903.6279554 2021-05-11 11:15:03 563
1620757203.644863 2021-05-11 11:20:03 554
1620757503.4394343 2021-05-11 11:25:03 554
1620757803.2169542 2021-05-11 11:30:03 554
1620758102.9922101 2021-05-11 11:35:02 554
1620758402.7564456 2021-05-11 11:40:02 554
1620758703.7519312 2021-05-11 11:45:03 554
1620759003.527561 2021-05-11 11:50:03 546
1620759303.376883 2021-05-11 11:55:03 546
1620759603.2463055 2021-05-11 12:00:03 566
1620759903.1703942 2021-05-11 12:05:03 566
1620760202.9784455 2021-05-11 12:10:02 586
1620760502.8802056 2021-05-11 12:15:02 586
1620760802.7618253 2021-05-11 12:20:02 563
1620761103.6105077 2021-05-11 12:25:03 563
1620761403.4311032 2021-05-11 12:30:03 563
1620761703.1768384 2021-05-11 12:35:03 563
1620762003.2565455 2021-05-11 12:40:03 548
1620762303.0432198 2021-05-11 12:45:03 548
1620762602.824637 2021-05-11 12:50:02 555
1620762903.6144195 2021-05-11 12:55:03 555
1620763203.4679453 2021-05-11 13:00:03 555
1620763503.3708193 2021-05-11 13:05:03 555
1620763803.0998526 2021-05-11 13:10:03 607
1620764102.86879 2021-05-11 13:15:02 607
1620764402.7342296 2021-05-11 13:20:02 567
1620764703.4662635 2021-05-11 13:25:03 567
1620765003.4954422 2021-05-11 13:30:03 567
1620765303.2666438 2021-05-11 13:35:03 567
1620765603.082862 2021-05-11 13:40:03 652
1620765902.849326 2021-05-11 13:45:02 652
1620766203.8640914 2021-05-11 13:50:03 654
1620766503.6456144 2021-05-11 13:55:03 654
1620766804.0903115 2021-05-11 14:00:04 654
1620767102.951256 2021-05-11 14:05:02 654
1620767402.72323 2021-05-11 14:10:02 661
1620767703.5513153 2021-05-11 14:15:03 661
1620768003.3950057 2021-05-11 14:20:03 718
1620768303.1757143 2021-05-11 14:25:03 718
1620768603.030286 2021-05-11 14:30:03 718
1620768902.7625585 2021-05-11 14:35:02 718
1620769203.5857122 2021-05-11 14:40:03 718
1620769503.4898314 2021-05-11 14:45:03 718
1620769803.303252 2021-05-11 14:50:03 607
1620770103.4731762 2021-05-11 14:55:03 607
1620770403.2302368 2021-05-11 15:00:03 607
1620770703.1251848 2021-05-11 15:05:03 607
1620771002.9254978 2021-05-11 15:10:02 607
1620771302.8617146 2021-05-11 15:15:02 607
1620771602.6855648 2021-05-11 15:20:02 627
1620771903.4493728 2021-05-11 15:25:03 627
1620772203.2321372 2021-05-11 15:30:03 627
1620772503.1745408 2021-05-11 15:35:03 627
1620772803.0015712 2021-05-11 15:40:03 627
1620773102.9155524 2021-05-11 15:45:02 627
1620773402.72004 2021-05-11 15:50:02 2,008
1620773703.4937603 2021-05-11 15:55:03 2,008
1620774003.4983296 2021-05-11 16:00:03 2,008
1620774303.3706186 2021-05-11 16:05:03 2,008
1620774603.2039618 2021-05-11 16:10:03 2,008
1620774903.100735 2021-05-11 16:15:03 2,008
1620775202.9555783 2021-05-11 16:20:02 1,956
1620775502.798105 2021-05-11 16:25:02 1,956
1620775807.135557 2021-05-11 16:30:07 1,956
1620776102.9524066 2021-05-11 16:35:02 1,956
1620776402.748701 2021-05-11 16:40:02 1,956
1620776703.5549731 2021-05-11 16:45:03 1,956
1620777003.6245017 2021-05-11 16:50:03 1,943
1620777303.509077 2021-05-11 16:55:03 1,943
1620777603.4138386 2021-05-11 17:00:03 1,943
1620777903.2262657 2021-05-11 17:05:03 1,943
1620778203.045244 2021-05-11 17:10:03 1,943
1620778502.9868872 2021-05-11 17:15:02 1,940
1620778802.9293675 2021-05-11 17:20:02 1,940
1620779102.795036 2021-05-11 17:25:02 1,940
1620779403.589171 2021-05-11 17:30:03 2,044
1620779703.372009 2021-05-11 17:35:03 2,044
1620780003.4955766 2021-05-11 17:40:03 2,031
1620780303.6964736 2021-05-11 17:45:03 2,031
1620780603.4578617 2021-05-11 17:50:03 2,010
1620780903.220438 2021-05-11 17:55:03 2,010
1620781203.0027456 2021-05-11 18:00:03 2,010
1620781502.8315983 2021-05-11 18:05:02 2,010
1620781803.6779382 2021-05-11 18:10:03 2,442
1620782103.8216987 2021-05-11 18:15:03 2,442
1620782403.6289127 2021-05-11 18:20:03 3,664
1620782703.4159596 2021-05-11 18:25:03 3,664
1620783003.2167952 2021-05-11 18:30:03 3,664
1620783302.975262 2021-05-11 18:35:02 3,664
1620783602.808289 2021-05-11 18:40:02 3,664
1620783903.6014652 2021-05-11 18:45:03 3,664
1620784203.5361474 2021-05-11 18:50:03 2,446
1620784503.3768814 2021-05-11 18:55:03 2,446
1620784803.3811278 2021-05-11 19:00:03 2,446
1620785103.1893442 2021-05-11 19:05:03 2,446
1620785403.1164305 2021-05-11 19:10:03 2,452
1620785702.9580302 2021-05-11 19:15:02 2,452
1620786002.8618577 2021-05-11 19:20:02 2,452
1620786303.7528028 2021-05-11 19:25:03 2,452
1620786603.9921238 2021-05-11 19:30:03 2,441
1620786902.773101 2021-05-11 19:35:02 2,441
1620787203.6747742 2021-05-11 19:40:03 1,987
1620787503.6184864 2021-05-11 19:45:03 1,987
1620787803.4199336 2021-05-11 19:50:03 2,745
1620788103.3049996 2021-05-11 19:55:03 2,745
1620788403.0605807 2021-05-11 20:00:03 2,745
1620788702.9185097 2021-05-11 20:05:02 2,745
1620789002.7861414 2021-05-11 20:10:02 2,725
1620789303.576431 2021-05-11 20:15:03 2,725
1620789603.5619729 2021-05-11 20:20:03 1,404
1620789903.4852004 2021-05-11 20:25:03 1,404
1620790203.2992878 2021-05-11 20:30:03 1,404
1620790503.1745734 2021-05-11 20:35:03 1,404
1620790803.0735095 2021-05-11 20:40:03 1,404
1620791102.9115179 2021-05-11 20:45:02 1,404
1620791402.7016418 2021-05-11 20:50:02 2,047
1620791703.5136333 2021-05-11 20:55:03 2,047
1620792003.3748827 2021-05-11 21:00:03 2,047
1620792303.3025692 2021-05-11 21:05:03 2,047
1620792603.039885 2021-05-11 21:10:03 2,172
1620792903.5423815 2021-05-11 21:15:03 2,172
1620793203.4511306 2021-05-11 21:20:03 2,000
1620793503.387909 2021-05-11 21:25:03 2,000
1620793803.1894345 2021-05-11 21:30:03 2,000
1620794103.018367 2021-05-11 21:35:03 2,000
1620794402.836864 2021-05-11 21:40:02 2,060
1620794703.7554338 2021-05-11 21:45:03 2,060
1620795004.090025 2021-05-11 21:50:04 941
1620795302.8581307 2021-05-11 21:55:02 941
1620795604.2198489 2021-05-11 22:00:04 941
1620795903.0080006 2021-05-11 22:05:03 941
1620796202.8088813 2021-05-11 22:10:02 4,750
1620796503.6435747 2021-05-11 22:15:03 4,750
1620796803.5260308 2021-05-11 22:20:03 4,750
1620797103.257178 2021-05-11 22:25:03 4,750
1620797403.1298697 2021-05-11 22:30:03 6,605
1620797702.9126287 2021-05-11 22:35:02 6,605
1620798002.7234135 2021-05-11 22:40:02 7,707
1620798303.575623 2021-05-11 22:45:03 7,707
1620798603.44959 2021-05-11 22:50:03 7,707
1620798903.2071161 2021-05-11 22:55:03 7,707
1620799202.9712026 2021-05-11 23:00:02 7,707
1620799504.1847713 2021-05-11 23:05:04 8,599
1620799803.0483735 2021-05-11 23:10:03 8,599
1620800102.8639612 2021-05-11 23:15:02 8,599
1620800402.7449768 2021-05-11 23:20:02 16,194
1620800703.541796 2021-05-11 23:25:03 16,194
1620801003.4340627 2021-05-11 23:30:03 16,194
1620801303.2803178 2021-05-11 23:35:03 16,194
1620801603.0794256 2021-05-11 23:40:03 13,867
1620801902.8393586 2021-05-11 23:45:02 13,867
1620802203.85057 2021-05-11 23:50:03 13,867
1620802503.6136334 2021-05-11 23:55:03 13,867
1620802803.428419 2021-05-12 00:00:03 14,532
1620803103.2014992 2021-05-12 00:05:03 14,532
1620803403.008103 2021-05-12 00:10:03 14,843
1620803702.7354379 2021-05-12 00:15:02 14,843
1620804003.5613654 2021-05-12 00:20:03 22,614
1620804303.3540223 2021-05-12 00:25:03 22,614
1620804603.1875489 2021-05-12 00:30:03 22,614
1620804902.9465976 2021-05-12 00:35:02 22,614
1620805202.8493707 2021-05-12 00:40:02 24,584
1620805503.6295114 2021-05-12 00:45:03 24,584
1620805803.4241357 2021-05-12 00:50:03 24,584
1620806103.1749618 2021-05-12 00:55:03 24,584
1620806403.6426363 2021-05-12 01:00:03 28,737
1620806703.4328108 2021-05-12 01:05:03 28,737
1620807003.286819 2021-05-12 01:10:03 37,819
1620807303.0861168 2021-05-12 01:15:03 37,819
1620807603.0957782 2021-05-12 01:20:03 41,997
1620807902.90583 2021-05-12 01:25:02 41,997
1620808202.7739391 2021-05-12 01:30:02 41,997
1620808503.5472705 2021-05-12 01:35:03 41,997
1620808803.4306319 2021-05-12 01:40:03 44,363
1620809103.3374796 2021-05-12 01:45:03 44,363
1620809403.3347468 2021-05-12 01:50:03 36,590
1620809703.109462 2021-05-12 01:55:03 36,590
1620810002.905214 2021-05-12 02:00:02 36,590
1620810302.6744483 2021-05-12 02:05:02 36,590
1620810603.440921 2021-05-12 02:10:03 38,396
1620810903.2969599 2021-05-12 02:15:03 38,396
1620811203.114479 2021-05-12 02:20:03 38,605
1620811502.9178398 2021-05-12 02:25:02 38,605
1620811803.4543986 2021-05-12 02:30:03 38,605
1620812103.1894162 2021-05-12 02:35:03 38,605
1620812403.0206182 2021-05-12 02:40:03 38,326
1620812702.9424114 2021-05-12 02:45:02 38,326
1620813003.0498705 2021-05-12 02:50:03 36,684
1620813302.8006485 2021-05-12 02:55:02 36,684
1620813604.7117095 2021-05-12 03:00:04 36,684
1620813903.5297444 2021-05-12 03:05:03 36,684
1620814203.2437577 2021-05-12 03:10:03 34,944
1620814503.0735843 2021-05-12 03:15:03 34,944
1620814803.0164459 2021-05-12 03:20:03 34,944
1620815102.8269598 2021-05-12 03:25:02 34,944
1620815403.6287353 2021-05-12 03:30:03 34,970
1620815703.412584 2021-05-12 03:35:03 34,970
1620816003.1970208 2021-05-12 03:40:03 34,009
1620816302.963421 2021-05-12 03:45:02 34,009
1620816602.8105297 2021-05-12 03:50:02 34,641
1620816903.5726135 2021-05-12 03:55:03 34,641
1620817203.5045683 2021-05-12 04:00:03 34,641
1620817503.2693207 2021-05-12 04:05:03 34,641
1620817803.0650442 2021-05-12 04:10:03 34,641
1620818102.9098544 2021-05-12 04:15:02 32,127
1620818403.016401 2021-05-12 04:20:03 32,127
1620818702.9102066 2021-05-12 04:25:02 32,127
1620819002.7049975 2021-05-12 04:30:02 31,085
1620819303.4508035 2021-05-12 04:35:03 31,085
1620819603.2079327 2021-05-12 04:40:03 31,085
1620819903.0095465 2021-05-12 04:45:03 31,085
1620820202.8879764 2021-05-12 04:50:02 31,515
1620820502.6745965 2021-05-12 04:55:02 31,515
1620820803.4057248 2021-05-12 05:00:03 31,515
1620821103.2052398 2021-05-12 05:05:03 31,515
1620821402.945845 2021-05-12 05:10:02 31,027
1620821702.7127366 2021-05-12 05:15:02 31,027
1620822003.6187718 2021-05-12 05:20:03 23,865
1620822303.436171 2021-05-12 05:25:03 23,865
1620822603.2477708 2021-05-12 05:30:03 23,865
1620822902.982299 2021-05-12 05:35:02 23,865
1620823202.988268 2021-05-12 05:40:02 24,685
1620823502.8222547 2021-05-12 05:45:02 24,685
1620823803.652503 2021-05-12 05:50:03 24,914
1620824103.404254 2021-05-12 05:55:03 24,914
1620824403.2674472 2021-05-12 06:00:03 24,914
1620824703.0307257 2021-05-12 06:05:03 24,914
1620825002.8246677 2021-05-12 06:10:02 24,914
1620825303.575303 2021-05-12 06:15:03 23,718
1620825603.5164063 2021-05-12 06:20:03 23,718
1620825903.5999432 2021-05-12 06:25:03 23,718
1620826203.4634604 2021-05-12 06:30:03 23,762
1620826503.260471 2021-05-12 06:35:03 23,762
1620826802.9831913 2021-05-12 06:40:02 23,762
1620827102.7439356 2021-05-12 06:45:02 23,762
1620827403.527621 2021-05-12 06:50:03 23,762
1620827703.3935926 2021-05-12 06:55:03 21,723
1620828004.0357802 2021-05-12 07:00:04 21,723
1620828302.8498375 2021-05-12 07:05:02 21,723
1620828603.6730163 2021-05-12 07:10:03 19,706
1620828903.443273 2021-05-12 07:15:03 19,706
1620829203.261554 2021-05-12 07:20:03 19,706
1620829503.0515847 2021-05-12 07:25:03 17,995
1620829802.8367407 2021-05-12 07:30:02 17,995
1620830103.6904876 2021-05-12 07:35:03 17,995
1620830403.5438175 2021-05-12 07:40:03 17,995
1620830703.367445 2021-05-12 07:45:03 16,658
1620831003.2408962 2021-05-12 07:50:03 16,658
1620831303.1141758 2021-05-12 07:55:03 16,658
1620831603.4891143 2021-05-12 08:00:03 14,729
1620831903.3412275 2021-05-12 08:05:03 14,729
1620832203.2988572 2021-05-12 08:10:03 14,729
1620832503.165005 2021-05-12 08:15:03 15,240
1620832803.0196276 2021-05-12 08:20:03 15,240
1620833102.891875 2021-05-12 08:25:02 15,240
1620833403.0978663 2021-05-12 08:30:03 15,240
1620833702.8837986 2021-05-12 08:35:02 14,022
1620834002.7671478 2021-05-12 08:40:02 14,022
1620834303.6470385 2021-05-12 08:45:03 14,022
1620834603.4699323 2021-05-12 08:50:03 14,022
1620834903.4745145 2021-05-12 08:55:03 12,824
1620835203.7758856 2021-05-12 09:00:03 12,824
1620835503.5841868 2021-05-12 09:05:03 12,824
1620835803.7344854 2021-05-12 09:10:03 12,123
1620836103.637486 2021-05-12 09:15:03 12,123
1620836403.6376662 2021-05-12 09:20:03 12,258
1620836703.3838375 2021-05-12 09:25:03 12,258
1620837003.260996 2021-05-12 09:30:03 12,258
1620837303.2406294 2021-05-12 09:35:03 12,258
1620837603.1958416 2021-05-12 09:40:03 12,258
1620837903.0389383 2021-05-12 09:45:03 11,523
1620838205.0746691 2021-05-12 09:50:05 11,523
1620838502.9489193 2021-05-12 09:55:02 11,523
1620838802.733282 2021-05-12 10:00:02 11,523
1620839103.5218372 2021-05-12 10:05:03 11,039
1620839403.3527184 2021-05-12 10:10:03 11,039
1620839703.129238 2021-05-12 10:15:03 11,039
1620840002.9105818 2021-05-12 10:20:02 11,039
1620840302.742583 2021-05-12 10:25:02 10,794
1620840603.5287106 2021-05-12 10:30:03 10,794
1620840903.2832348 2021-05-12 10:35:03 10,794
1620841203.119069 2021-05-12 10:40:03 11,131
1620841502.9028811 2021-05-12 10:45:02 11,131
